,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
2701,26,7,,dm,16,init,"
All right
",,,,,,
2702,26,7,,decl,17,state,"
and then the last four of your social in your date of birth
",,number-enum-date,positive,,,
2703,26,7,,frag,18,refer,"
",,,positive,punct,type,stop
2704,26,8,1,frag,19,refer,"
The last four
",,enum-number,positive,,,
2705,26,8,1,frag,20,refer,"
",,,positive,punct,type,stop
2706,26,9,,frag,21,state,"
Of your social and then your date of birth
",,date,positive,,,
2707,26,9,,frag,22,refer,"
",,,positive,punct,type,stop
2708,26,10,1,frag,23,refer,"
Twenty nine forty six may twenty second nineteen fifty three
",,enum-number,positive,,,
2709,26,10,1,frag,24,refer,"
",,,positive,punct,type,stop
2710,26,11,,dm,25,init,"
All right
",,,,,,
2711,26,11,,decl,26,state,"
as any of your information change such as address phone number email address
",,address-number,positive,,,
2712,26,11,,frag,27,refer,"
",,,positive,punct,type,stop
2713,26,12,1,frag,28,refer,"
James Clemons
",partial,,positive,,,
2714,26,12,1,frag,29,refer,"
",,,positive,punct,type,stop
2715,26,13,1,decl,30,state,"
I'm sorry Jansen and nineteen fifty three A
",,enum-spell-number,positive,,,
2716,26,13,1,frag,31,refer,"
",,,positive,punct,type,stop
2717,26,13,1,frag,32,refer,"
G
",,spell,positive,,,
2718,26,13,1,frag,33,refer,"
",,,positive,punct,type,stop
2719,26,13,1,frag,34,refer,"
mail
",,,positive,,,
2720,26,13,1,frag,35,refer,"
",,,positive,punct,type,stop
2721,26,14,1,frag,36,refer,"
G
",,spell,positive,,,
2722,26,14,1,frag,37,refer,"
",,,positive,punct,type,stop
2723,26,14,1,frag,38,state,"
my dot com
",,,positive,,,
2724,26,14,1,frag,39,refer,"
",,,positive,punct,type,stop
2725,26,15,,frag,40,spell,"
And how may I help you today
",benefit2,spell,positive,,,
2726,26,15,,frag,41,refer,"
",,,positive,punct,type,stop
2727,26,16,1,yes,42,acknowledge,"
Yes
",,,,,,
2728,26,16,1,frag,43,spell,"
this up so I have anything pending
",,spell,positive,,,
2729,26,16,1,frag,44,refer,"
",,,positive,punct,type,stop
2730,26,17,,frag,45,refer,"
Let me check for you
",benefit2-partial,verify,positive,,,
2731,26,17,,frag,46,refer,"
",,,positive,punct,type,stop
2732,26,18,1,frag,47,state,"
Thank you
",,,positive,,,
2733,26,18,1,frag,48,refer,"
",,,positive,punct,type,stop
2734,26,19,,dm,49,agree,"
No problem
",,,,,,
2735,26,19,,frag,50,refer,"
",,,positive,punct,type,stop
2736,26,20,,frag,51,spell,"
I'm currently not showing anything pending
",,spell,negative,,,
2737,26,20,,frag,52,refer,"
",,,positive,punct,type,stop
2738,26,21,1,decl,53,state,"
I'm supposed to receive my
",,spell,positive,,,
2739,26,21,1,frag,54,refer,"
",,,positive,punct,type,stop
2740,26,22,1,decl,55,state,"
Benefit checks wonder
",,,positive,,,
2741,26,22,1,frag,56,refer,"
",,,positive,punct,type,stop
2742,26,23,1,frag,57,state,"
Are you able to help me with that
",,,positive,,,
2743,26,23,1,frag,58,refer,"
",,,positive,punct,type,stop
2744,26,24,,decl,59,state,"
You would need to go head and contact the Social Security Administration they don't let us know if we don't receive the funds we have no clue
",condition,,negative,,,
2745,26,24,,frag,60,refer,"
",,,positive,punct,type,stop
2746,26,25,,dm,61,muse,"
Well
",,,,,,
2747,26,25,,frag,62,state,"
they are
",,,positive,,,
2748,26,25,,frag,63,refer,"
",,,positive,punct,type,stop
2749,26,26,1,dm,64,acknowledge,"
Okay
",,,,,,
2750,26,26,1,dm,65,muse,"
well
",,,,,,
2751,26,26,1,decl,66,reqConfirm,"
maybe you can get babies basically said it would be see my first second of twenty six today's the twenty six correct
",tag-poss2-poss-report,enum-number,positive,,,
2752,26,26,1,frag,67,refer,"
",,,positive,punct,type,stop
2753,26,27,,frag,68,confirm-state,"
It is
",,,positive,,,
2754,26,27,,frag,69,elab-refer,"
",,,positive,punct,type,stop
2755,26,28,1,dm,70,init,"
Now
",,,,,,
2756,26,28,1,frag,71,refer,"
",,,positive,punct,type,stop
2757,26,29,1,decl,72,state,"
What does it normally take wonderful when they do the positive check is it the first thing
",habit,verify-time,positive,,,
2758,26,29,1,frag,73,refer,"
",,,positive,punct,type,stop
2759,26,30,1,frag,74,referTime,"
After twelve o'clock or
",alternative,time-enum,positive,,,
2760,26,30,1,frag,75,refer,"
",,,positive,punct,type,stop
2761,26,31,,frag,76,state,"
It is
",,,positive,,,
2762,26,31,,frag,77,refer,"
",,,positive,punct,type,stop
2763,26,32,1,frag,78,refer,"
A bit
",partial,spell,positive,,,
2764,26,32,1,frag,79,refer,"
",,,positive,punct,type,stop
2765,26,33,1,frag,80,referTime,"
After twelve o'clock
",,time-enum,positive,,,
2766,26,33,1,frag,81,refer,"
",,,positive,punct,type,stop
2767,26,34,,yes,82,acknowledge,"
Yes
",,,,,,
2768,26,34,,frag,83,refer,"
",,,positive,punct,type,stop
2769,26,35,1,frag,84,refer,"
nan
",,,positive,,,
2770,26,36,1,dm,85,acknowledge,"
Okay
",,,,,,
2771,26,36,1,frag,86,thank,"
thank you very much David very helpful
",thank,,positive,,,
2772,26,36,1,frag,87,refer,"
",,,positive,punct,type,stop
2773,26,37,,dm,88,agree,"
No problem
",,,,,,
2774,26,37,,dm,89,muse,"
well
",,,,,,
2775,26,37,,frag,90,thank,"
thank you for your direct express interest tonight
",thank,time,positive,,,
2776,26,37,,frag,91,refer,"
",,,positive,punct,type,stop
2777,26,38,1,frag,92,bye,"
Thank you bye
",closing-farewell,,positive,,,
2778,26,38,1,frag,93,refer,"
",,,positive,punct,type,stop
2779,26,39,,frag,94,bye,"
Bye
",,,,,,
2780,26,39,,frag,95,refer,"
",,,positive,punct,type,stop
2781,27,1,,frag,1,thank,"
Thank you for calling
",,,,,,
2782,27,1,,frag,2,identifySelf,"
direct ExpressCard service my name is Quinn how may I help you
",intro-benefit2,spell,positive,,,
2783,27,1,,frag,3,refer,"
",,,positive,punct,type,stop
2784,27,2,2,frag,4,refer,"
Your Cher
",partial,,positive,,,
2785,27,2,2,frag,5,refer,"
",,,positive,punct,type,stop
2786,27,3,,frag,6,refer,"
nan
",,,positive,,,
2787,27,4,2,frag,7,refer,"
Misplace my car and I was just trying to call and see if you could tell me what my balance is and then that way I would know nobody's not used it
",benefit1-condition-poss2-partial,spell-problem,negative,,,
2788,27,4,2,frag,8,refer,"
",,,positive,punct,type,stop
2789,27,5,,frag,9,direct,"
Could you verify your first and last name date of birth please
",request,date-verify,positive,,,
2790,27,5,,frag,10,refer,"
",,,positive,punct,type,stop
2791,27,6,2,decl,11,state,"
My name is I don't Jones and my date of birth is five nine of nineteen fifty seven
",,enum-number-spell-date,negative,,,
2792,27,6,2,frag,12,refer,"
",,,positive,punct,type,stop
2793,27,7,,frag,13,refer,"
Thank you for your ad the last four of your social and the last four digits of that card number do you know but last four of the card number
",contrast,number-enum,positive,,,
2794,27,7,,frag,14,refer,"
",,,positive,punct,type,stop
2795,27,8,2,decl,15,state,"
All let's see the associate three five seven zero
",,number-enum,positive,,,
2796,27,8,2,frag,16,refer,"
",,,positive,punct,type,stop
2797,27,9,2,decl,17,state,"
And I thank you seven nine seven seven
",thank,enum-number-spell,positive,,,
2798,27,9,2,frag,18,refer,"
",,,positive,punct,type,stop
2799,27,10,,dm,19,init,"
All right
",,,,,,
2800,27,10,,frag,20,thank,"
thank you so much and could you verify your address that you have one
",thank,address-enum-verify-number,positive,,,
2801,27,10,,frag,21,refer,"
",,,positive,punct,type,stop
2802,27,11,2,yes,22,acknowledge,"
Yes
",,,,,,
2803,27,11,2,frag,23,refer,"
PO box eighty eight channel
",,enum-number,positive,,,
2804,27,11,2,frag,24,refer,"
",,,positive,punct,type,stop
2805,27,12,2,frag,25,refer,"
Carolina two eight three eight six
",,enum-number,positive,,,
2806,27,12,2,frag,26,refer,"
",,,positive,punct,type,stop
2807,27,13,2,decl,27,expressOpinion,"
But I'm not for sure I think it might have come from office to the address that
",opinion,spell-address,negative,,,
2808,27,13,2,frag,28,refer,"
",,,positive,punct,type,stop
2809,27,14,2,frag,29,referPlace,"
The unit here today
",,location,positive,,,
2810,27,14,2,frag,30,refer,"
",,,positive,punct,type,stop
2811,27,15,,decl,31,state,"
It looks like you searched your card is an active
",,,positive,,,
2812,27,15,,frag,32,refer,"
",,,positive,punct,type,stop
2813,27,16,2,frag,33,state,"
Thank you again now
",,,positive,,,
2814,27,16,2,frag,34,refer,"
",,,positive,punct,type,stop
2815,27,17,,decl,35,state,"
It looks like your card is in active status
",,,positive,,,
2816,27,17,,frag,36,refer,"
",,,positive,punct,type,stop
2817,27,18,2,decl,37,stateReason,"
I just missed it normal one long because I can't find the card
",reason,spell-enum-number,negative,,,
2818,27,18,2,frag,38,refer,"
",,,positive,punct,type,stop
2819,27,19,2,decl,39,report,"
And I'm doing what they told me to do they should not if they had been logged on the misplaced
",suggest-report-condition,spell,negative,,,
2820,27,19,2,frag,40,refer,"
",,,positive,punct,type,stop
2821,27,20,2,decl,41,report,"
They told me to mash one
",report,number-enum,positive,,,
2822,27,20,2,frag,42,refer,"
",,,positive,punct,type,stop
2823,27,21,,dm,43,acknowledge,"
Okay
",,,,,,
2824,27,21,,dm,44,init,"
so
",,,,,,
2825,27,21,,yes,45,acknowledge,"
yeah
",,,,,,
2826,27,21,,frag,46,refer,"
looks like seven ten you selected to have your card changed to block
",,enum-number,positive,,,
2827,27,21,,frag,47,refer,"
",,,positive,punct,type,stop
2828,27,22,2,dm,48,muse,"
Well
",,,,,,
2829,27,22,2,yes,49,acknowledge,"
yeah
",,,,,,
2830,27,22,2,imp,50,direct,"
make sure nobody can't use it right just mom I just missed it but I hadn't used it in a couple days ago
",contrast,spell-verify-enum,negative,,,
2831,27,22,2,frag,51,refer,"
",,,positive,punct,type,stop
2832,27,23,,dm,52,acknowledge,"
Right
",,,,,,
2833,27,23,,decl,53,state,"
it's blocked right now it's an active
",,time,positive,,,
2834,27,23,,frag,54,refer,"
",,,positive,punct,type,stop
2835,27,24,2,frag,55,refer,"
But
",,,positive,,,
2836,27,24,2,frag,56,refer,"
",,,positive,punct,type,stop
2837,27,25,2,decl,57,state,"
Mom I can tell you what my balance was but I just hope nobody ain't got it and usually I don't know
",habit-contrast,spell-habit,negative,,,
2838,27,25,2,frag,58,refer,"
",,,positive,punct,type,stop
2839,27,26,,frag,59,refer,"
P
",,spell,positive,,,
2840,27,26,,frag,60,refer,"
",,,positive,punct,type,stop
2841,27,26,,frag,61,reqInfo,"
ten which are available about
",,availability-enum-number,positive,,,
2842,27,26,,frag,62,refer,"
",,,positive,punct,type,stop
2843,27,27,2,yes,63,answer-acknowledge,"
Yes
",,,,,,
2844,27,27,2,decl,64,elab-state,"
it was five oh ninety eight
",,enum-number,positive,,,
2845,27,27,2,frag,65,refer,"
",,,positive,punct,type,stop
2846,27,28,,frag,66,refer,"
K
",,spell,positive,,,
2847,27,28,,frag,67,refer,"
",,,positive,punct,type,stop
2848,27,28,,yes,68,acknowledge,"
yes
",,,,,,
2849,27,28,,frag,69,enumerate,"
five ninety eight twenty seven
",,enum-number,positive,,,
2850,27,28,,frag,70,refer,"
",,,positive,punct,type,stop
2851,27,29,2,dm,71,acknowledge,"
Okay
",,,,,,
2852,27,29,2,frag,72,refer,"
",,,positive,punct,type,stop
2853,27,30,,dm,73,init,"
So
",,,,,,
2854,27,30,,decl,74,state,"
your car has not been
",,,negative,,,
2855,27,30,,frag,75,refer,"
",,,positive,punct,type,stop
2856,27,31,2,frag,76,state,"
News to
",,,positive,,,
2857,27,31,2,frag,77,refer,"
",,,positive,punct,type,stop
2858,27,32,,frag,78,state,"
You yes ma'am
",,,positive,,,
2859,27,32,,frag,79,refer,"
",,,positive,punct,type,stop
2860,27,33,2,frag,80,refer,"
Thank
",,,positive,,,
2861,27,33,2,frag,81,refer,"
",,,positive,punct,type,stop
2862,27,34,,frag,82,direct,"
Something to like there's some missing information I need you to provide for me please
",benefit1-request-exists,spell,positive,,,
2863,27,34,,frag,83,refer,"
",,,positive,punct,type,stop
2864,27,35,2,dm,84,acknowledge,"
Okay
",,,,,,
2865,27,35,2,frag,85,refer,"
",,,positive,punct,type,stop
2866,27,36,,decl,86,direct,"
May have your mobile telephone number so here you go please
",request,telephone-number-month,positive,,,
2867,27,36,,frag,87,refer,"
",,,positive,punct,type,stop
2868,27,37,2,yes,88,acknowledge,"
Yeah
",,,,,,
2869,27,37,2,frag,89,stateConstraint,"
but mine's not all right now but I'll give it to you anyway I've got to cut it back home on the farm a core
",contrast-benefit2-constrain,spell-time,negative,,,
2870,27,37,2,frag,90,refer,"
",,,positive,punct,type,stop
2871,27,38,,dm,91,acknowledge,"
Okay
",,,,,,
2872,27,38,,frag,92,refer,"
",,,positive,punct,type,stop
2873,27,39,2,frag,93,refer,"
Is so nine one zero
",,number-enum,positive,,,
2874,27,39,2,frag,94,refer,"
",,,positive,punct,type,stop
2875,27,40,2,frag,95,refer,"
Six zero four
",,number-enum,positive,,,
2876,27,40,2,frag,96,refer,"
",,,positive,punct,type,stop
2877,27,41,2,frag,97,refer,"
Nine nine three three
",,enum-number,positive,,,
2878,27,41,2,frag,98,refer,"
",,,positive,punct,type,stop
2879,27,42,2,decl,99,state,"
I'm using the host was running the moment
",,spell,positive,,,
2880,27,42,2,frag,100,refer,"
",,,positive,punct,type,stop
2881,27,43,,dm,101,agree,"
No problem
",,,,,,
2882,27,43,,decl,102,state,"
I do have nine one zero six seven four
",,enum-number-spell,positive,,,
2883,27,43,,frag,103,refer,"
",,,positive,punct,type,stop
2884,27,44,,frag,104,refer,"
Nine nine three three
",,number-enum,positive,,,
2885,27,44,,frag,105,refer,"
",,,positive,punct,type,stop
2886,27,45,2,yes,106,acknowledge,"
Yes
",,,,,,
2887,27,45,2,address,107,refer,"
Sir
",,,,,,
2888,27,45,2,frag,108,refer,"
",,,positive,punct,type,stop
2889,27,46,,dm,109,init,"
All right
",,,,,,
2890,27,46,,frag,110,refer,"
and then number as in four one nine one zero seven eight five three zero zero nine is that a
",explain,number-enum,positive,,,
2891,27,46,,frag,111,refer,"
",,,positive,punct,type,stop
2892,27,47,2,frag,112,refer,"
Initiative three zero zero nine yes ma'am is that a previous no that was not no longer any good
",,enum-number,negative,,,
2893,27,47,2,frag,113,refer,"
",,,positive,punct,type,stop
2894,27,48,,frag,114,state,"
Your email address fortune
",,address,positive,,,
2895,27,48,,frag,115,refer,"
",,,positive,punct,type,stop
2896,27,49,2,decl,116,state,"
Really I don't know right off hand I thank
",,spell,negative,,,
2897,27,49,2,frag,117,refer,"
",,,positive,punct,type,stop
2898,27,50,2,decl,118,state,"
I don't know it right up here
",,location-spell,negative,,,
2899,27,50,2,frag,119,refer,"
",,,positive,punct,type,stop
2900,27,51,,decl,120,state,"
Problem would you like to subscribe to alerts and promotional messages
",preference2,,positive,,,
2901,27,51,,frag,121,refer,"
",,,positive,punct,type,stop
2902,27,52,2,dm,122,init,"
So
",,,,,,
2903,27,52,2,frag,123,state,"
that again
",,,positive,,,
2904,27,52,2,frag,124,refer,"
",,,positive,punct,type,stop
2905,27,53,,frag,125,state,"
Would you like to subscribe to alert emotional mess
",preference2,,positive,,,
2906,27,53,,frag,126,refer,"
",,,positive,punct,type,stop
2907,27,54,2,yes,127,acknowledge,"
Yes
",,,,,,
2908,27,54,2,frag,128,refer,"
",,,positive,punct,type,stop
2909,27,55,1,dm,129,acknowledge,"
Okay
",,,,,,
2910,27,55,1,q-yn,130,reqInfoExists,"
and would you be interested in receiving text notifications of your credit to be for example when you receive direct deposit to your account you can be notified if this if you've entered an incorrect pin attempt you will be notified of that you'll be notified if there is that a correct pendant I'm sorry
",condition-predict-poss2-exists-intent2,creditcard-location-spell-time,positive,,,
2911,27,55,1,frag,131,refer,"
",,,positive,punct,type,stop
2912,27,56,1,decl,132,answer-predict-stateExistence,"
You'll be notified if there is a direct deposit or if you made a purchase to your account and the what the balance alert that will let you know what your available balance is one today keep in mind we don't charge you for these features however that a text message rates may be applied by a wireless Kerrier were you interested in that
",condition-predict-contrast-exists-alternative,enum-availability-number-location,negative,,,
2913,27,56,1,frag,133,elab-refer,"
",,,positive,punct,type,stop
2914,27,57,2,yes,134,acknowledge,"
Yes
",,,,,,
2915,27,57,2,address,135,refer,"
Sir
",,,,,,
2916,27,57,2,dm,136,acknowledge,"
okay
",,,,,,
2917,27,57,2,imp,137,stateIntent,"
get love this phone don't cut off what come on talking to you because yes get less
",benefit2-reason,,negative,,,
2918,27,57,2,frag,138,refer,"
",,,positive,punct,type,stop
2919,27,58,1,frag,139,refer,"
K
",,spell,positive,,,
2920,27,58,1,frag,140,refer,"
",,,positive,punct,type,stop
2921,27,58,1,dm,141,init,"
so
",,,,,,
2922,27,58,1,frag,142,refer,"
before I go further to your account do you have a specified time you would like to receive that well what's the balance alert but it was available that was his work today
",exists-contrast-preference2-partial,time-availability-spell,positive,,,
2923,27,58,1,frag,143,refer,"
",,,positive,punct,type,stop
2924,27,59,2,frag,144,refer,"
Any time
",partial,time,positive,,,
2925,27,59,2,frag,145,refer,"
",,,positive,punct,type,stop
2926,27,60,1,frag,146,refer,"
K
",,spell,positive,,,
2927,27,60,1,frag,147,refer,"
",,,positive,punct,type,stop
2928,27,60,1,dm,148,init,"
so
",,,,,,
2929,27,60,1,q-wh,149,reqInfoIntent,"
what I have to do first is I'll actually need to update I have when you give us a call back about your cart do you ever use we issue out of the cart or did you wanna wait a little bit
",benefit1-alternative-constrain-habit-intent2-counter_expectation,spell-date-time,positive,,,
2930,27,60,1,frag,150,refer,"
",,,positive,punct,type,stop
2931,27,61,1,decl,151,answer-expressConstraint,"
You have to re issue out a new card or did you want to wait a little bit if you find
",constrain-alternative-intent2-condition,,positive,,,
2932,27,61,1,frag,152,elab-refer,"
",,,positive,punct,type,stop
2933,27,62,2,dm,153,muse,"
Well
",,,,,,
2934,27,62,2,decl,154,expressImPossibility,"
you can actually walk on and your last one that one can I use it or no
",counter_expectation-poss2-alternative,enum-number-spell,negative,,,
2935,27,62,2,frag,155,refer,"
",,,positive,punct,type,stop
2936,27,63,1,no,156,negate,"
No
",,,,,,
2937,27,63,1,decl,157,state,"
once that's closed once we re issue you a new card the previous car this quote the visually all the way
",effected,number,positive,,,
2938,27,63,1,frag,158,refer,"
",,,positive,punct,type,stop
2939,27,64,2,dm,159,muse,"
Well
",,,,,,
2940,27,64,2,q-yn,160,direct,"
can you give me on
",benefit1,,positive,,,
2941,27,64,2,frag,161,refer,"
",,,positive,punct,type,stop
2942,27,65,1,dm,162,agree,"
Sure
",,,,,,
2943,27,65,1,frag,163,refer,"
",,,positive,punct,type,stop
2944,27,66,2,decl,164,state,"
I got a block on it
",,spell,positive,,,
2945,27,66,2,frag,165,refer,"
",,,positive,punct,type,stop
2946,27,67,1,dm,166,agree,"
Absolutely
",,,,,,
2947,27,67,1,frag,167,refer,"
",,,positive,punct,type,stop
2948,27,68,2,dm,168,acknowledge,"
Okay
",,,,,,
2949,27,68,2,frag,169,state,"
Dan okay
",,,positive,,,
2950,27,68,2,frag,170,refer,"
",,,positive,punct,type,stop
2951,27,69,1,dm,171,acknowledge,"
Okay
",,,,,,
2952,27,69,1,frag,172,refer,"
",,,positive,punct,type,stop
2953,27,70,2,yes,173,acknowledge,"
Yes
",,,,,,
2954,27,70,2,address,174,refer,"
Sir
",,,,,,
2955,27,70,2,frag,175,refer,"
",,,positive,punct,type,stop
2956,27,71,1,frag,176,state,"
For once you once we your new card activate it what we could do is we can set up those alerts and everything like that okay
",poss1-suggest-habit,number,positive,,,
2957,27,71,1,frag,177,refer,"
",,,positive,punct,type,stop
2958,27,72,2,dm,178,init,"
So
",,,,,,
2959,27,72,2,decl,179,reqConfirm,"
what we'll have to do when I saw find it do you
",constrain-tag,spell-time,positive,,,
2960,27,72,2,frag,180,refer,"
",,,positive,punct,type,stop
2961,27,73,1,frag,181,confirm-refer,"
This number yes ma'am and let us
",partial,number,positive,,,
2962,27,73,1,frag,182,elab-refer,"
",,,positive,punct,type,stop
2963,27,74,2,frag,183,refer,"
Know
",,,positive,,,
2964,27,74,2,frag,184,refer,"
",,,positive,punct,type,stop
2965,27,75,1,decl,185,reqConfirm,"
Can let you know you can let us know to block it it will do it
",poss2-tag,,positive,,,
2966,27,75,1,frag,186,refer,"
",,,positive,punct,type,stop
2967,27,76,2,dm,187,confirm-acknowledge,"
Okay
",,,,,,
2968,27,76,2,dm,188,acknowledge,"
okay
",,,,,,
2969,27,76,2,frag,189,refer,"
",,,positive,punct,type,stop
2970,27,77,1,dm,190,init,"
All right
",,,,,,
2971,27,77,1,q-yn,191,reqInfo,"
was anything else I can assist you with today
",,spell,positive,,,
2972,27,77,1,frag,192,refer,"
",,,positive,punct,type,stop
2973,27,78,2,no,193,answer-negate,"
No
",,,,,,
2974,27,78,2,dm,194,agree,"
sure
",,,,,,
2975,27,78,2,frag,195,state,"
dash all
",,,positive,,,
2976,27,78,2,frag,196,refer,"
",,,positive,punct,type,stop
2977,27,79,1,frag,197,identifySelf,"
Thank you so much for calling direct express card services my name is Quinn you have a great day
",intro,,positive,,,
2978,27,79,1,frag,198,refer,"
",,,positive,punct,type,stop
2979,27,80,2,frag,199,refer,"
How long would it take me to get one
",,enum-duration-number,positive,,,
2980,27,80,2,frag,200,refer,"
",,,positive,punct,type,stop
2981,27,81,1,frag,201,refer,"
Robert to shipping options there's a seven to ten business day that's free of charge that comes to your email address I mean that comes to your to your
",exists,number-enum-spell-address,positive,,,
2982,27,81,1,frag,202,refer,"
",,,positive,punct,type,stop
2983,27,82,1,frag,203,refer,"
The double check one moment
",,enum-number-verify,positive,,,
2984,27,82,1,frag,204,refer,"
",,,positive,punct,type,stop
2985,27,83,1,frag,205,reqConfirm,"
Because your address I believe you have it registered as a PO box right
",opinion-tag,spell-address,positive,,,
2986,27,83,1,frag,206,refer,"
",,,positive,punct,type,stop
2987,27,84,2,yes,207,confirm-acknowledge,"
Yes
",,,,,,
2988,27,84,2,address,208,refer,"
Sir
",,,,,,
2989,27,84,2,frag,209,refer,"
",,,positive,punct,type,stop
2990,27,85,1,dm,210,acknowledge,"
Okay
",,,,,,
2991,27,85,1,dm,211,init,"
so
",,,,,,
2992,27,85,1,decl,212,stateConstraint,"
it will only come seven to ten business days so there's only one option for that
",limitation-constrain-exists,number-enum,positive,,,
2993,27,85,1,frag,213,refer,"
",,,positive,punct,type,stop
2994,27,86,2,frag,214,spell,"
We're I'll I'll just wait
",,spell,positive,,,
2995,27,86,2,frag,215,refer,"
",,,positive,punct,type,stop
2996,27,87,2,decl,216,state,"
Been using it and I got a lock on it
",,spell,positive,,,
2997,27,87,2,frag,217,refer,"
",,,positive,punct,type,stop
2998,27,88,1,dm,218,acknowledge,"
Okay
",,,,,,
2999,27,88,1,decl,219,approve,"
that's fine
",reassurance-appreciate,,positive,,,
3000,27,88,1,frag,220,refer,"
",,,positive,punct,type,stop
3001,27,89,1,dm,221,acknowledge,"
Okay
",,,,,,
3002,27,89,1,frag,222,refer,"
",,,positive,punct,type,stop
3003,27,90,1,decl,223,state,"
Else I can assist you with today
",,spell,positive,,,
3004,27,90,1,frag,224,refer,"
",,,positive,punct,type,stop
3005,27,91,2,dm,225,agree,"
No problem
",,,,,,
3006,27,91,2,frag,226,spell,"
I appreciate it
",,spell,positive,,,
3007,27,91,2,frag,227,refer,"
",,,positive,punct,type,stop
3008,27,92,1,decl,228,state,"
It was a pleasure give me one moment okay let me go ahead and close out this information will be all set give me a
",benefit1,number-enum,positive,,,
3009,27,92,1,frag,229,refer,"
",,,positive,punct,type,stop
3010,27,93,,dm,230,listSequence,"
Second
",,,,,,
3011,27,93,,frag,231,refer,"
",,,positive,punct,type,stop
3012,27,94,1,dm,232,acknowledge,"
Right
",,,,,,
3013,27,94,1,dm,233,agree,"
not a problem
",,,,,,
3014,27,94,1,frag,234,refer,"
",,,positive,punct,type,stop
3015,27,95,2,decl,235,state,"
And I need to write down that information last known was seventy nine seventy seven
",,enum-number-spell,positive,,,
3016,27,95,2,frag,236,refer,"
",,,positive,punct,type,stop
3017,27,96,2,decl,237,state,"
I need to run it now
",,spell,positive,,,
3018,27,96,2,frag,238,refer,"
",,,positive,punct,type,stop
3019,27,97,1,frag,239,refer,"
K
",,spell,positive,,,
3020,27,97,1,frag,240,refer,"
",,,positive,punct,type,stop
3021,27,97,1,frag,241,enumerate,"
one
",,number-enum,positive,,,
3022,27,97,1,frag,242,refer,"
",,,positive,punct,type,stop
3023,27,98,1,frag,243,state,"
What this
",,,positive,,,
3024,27,98,1,frag,244,refer,"
",,,positive,punct,type,stop
3025,27,99,2,frag,245,refer,"
Call A
",partial,spell,positive,,,
3026,27,99,2,frag,246,refer,"
",,,positive,punct,type,stop
3027,27,99,2,frag,247,refer,"
S
",,spell,positive,,,
3028,27,99,2,frag,248,refer,"
",,,positive,punct,type,stop
3029,27,99,2,dm,249,initContrast,"
and then again
",,,,,,
3030,27,99,2,q-wh,250,reqInfo,"
when I call but won't
",contrast,spell-time,negative,,,
3031,27,99,2,frag,251,refer,"
",,,positive,punct,type,stop
3032,27,100,1,frag,252,answer-state,"
Your social
",,,positive,,,
3033,27,100,1,frag,253,elab-refer,"
",,,positive,punct,type,stop
3034,27,101,2,dm,254,expressSurprise,"
Oh
",,,,,,
3035,27,101,2,dm,255,acknowledge,"
okay
",,,,,,
3036,27,101,2,frag,256,refer,"
",,,positive,punct,type,stop
3037,27,102,1,dm,257,init,"
All right
",,,,,,
3038,27,102,1,dm,258,muse,"
well
",,,,,,
3039,27,102,1,frag,259,thank,"
thanks
",,,,,,
3040,27,102,1,frag,260,identifySelf,"
so much for calling direct express card services my name is quick you have a great day
",intro,,positive,,,
3041,27,102,1,frag,261,refer,"
",,,positive,punct,type,stop
3042,27,103,2,frag,262,agree,"
You too
",,,,,,
3043,27,103,2,frag,263,thank,"
thank you
",thank,,positive,,,
3044,27,103,2,frag,264,refer,"
",,,positive,punct,type,stop
3045,27,104,1,frag,265,bye,"
You're welcome bye bye
",farewell-closing,,positive,,,
3046,27,104,1,frag,266,refer,"
",,,positive,punct,type,stop
3047,3,1,1,frag,1,direct,"
Welcome to Australia post load and go support this is Matthew can I  please have your card ID number
",request,to-spell-number,positive,,,
3048,3,1,1,frag,2,refer,"
",,,positive,punct,type,stop
3049,3,2,2,yes,3,acknowledge,"
Yes
",,,,,,
3050,3,2,2,dm,4,agree,"
sure
",,,,,,
3051,3,2,2,frag,5,refer,"
Matthew it's
",partial,,positive,,,
3052,3,3,1,frag,6,enumerate,"
2436
",,enum,positive,,,
3053,3,4,1,dm,7,acknowledge,"
Okay
",,,,,,
3054,3,4,1,frag,8,refer,"
",,,positive,punct,type,stop
3055,3,5,2,frag,9,enumerate,"
3797
",,enum,positive,,,
3056,3,6,2,dm,10,acknowledge,"
Alright
",,,,,,
3057,3,6,2,frag,11,refer,"
",,,positive,punct,type,stop
3058,3,7,2,frag,12,enumerate,"
228
",,enum,positive,,,
3059,3,8,1,frag,13,refer,"
Five
",,,positive,,,
3060,3,9,2,frag,14,enumerate,"
7057
",,enum,positive,,,
3061,3,10,1,frag,15,state,"
Thank you
",,,positive,,,
3062,3,10,1,frag,16,refer,"
",,,positive,punct,type,stop
3063,3,11,1,frag,17,referPlace,"
's take moment or so here to pull details
",alternative,location,positive,,,
3064,3,11,1,frag,18,refer,"
",,,positive,punct,type,stop
3065,3,12,1,dm,19,acknowledge,"
Alright
",,,,,,
3066,3,12,1,frag,20,refer,"
",,,positive,punct,type,stop
3067,3,13,1,decl,21,direct,"
And can I get your name please
",request,spell,positive,,,
3068,3,13,1,frag,22,refer,"
",,,positive,punct,type,stop
