Call_ID,Speaker,Dialogue,Intents,Ents
17,0,second,['HOLD_DIRECT'],"(One second, TIME)"
17,1,okay,['ACCEPT_POS'],
17,0,so i am not showing that anything is pending for you i do show that social security did a process run to make sure the car was active in so they know the card is active they know that you have this account open they are able to put the benefits in there so i do not know what day that would be when they are going to do that but they are able to because they dinner i right on the card to make sure that it was that,"['CONDITION_DIRECT', 'EFFECT', 'CAUSE', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'ACCOUNT', 'CARD', 'ACCEPT_POS', 'SSN']",
17,1,okay great,"['ACK_POS', 'ACCEPT_POS', 'WISH_DIRECT']",
17,0,shows that are sorry we need to go over some additional information with you first,"['CAUSE', 'NEGATE_DIRECT', 'PARDON_DIRECT']","(Shows, PERSON)"
17,1,okay,['ACCEPT_POS'],
17,0,so far as we want to thank you and extend a warm welcome to you for becoming a part of the direct express program,"['EFFECT', 'CAUSE', 'DESIRE_DIRECT', 'INTRODUCE_COMPANY', 'THANK_DIRECT']",
17,0,we have updated our system to provide better service so as always you can use your mask the car where it is accepted this includes making purchase or set up automatic bill payments or even a t m withdrawal let me check the features that are available to you with the direct express cash access and allows you to go to wal-mart locations to access cash from your card without making a purchase please note that this feature is currently a dollar also you can enjoy the new car her webster to access the card information check your car balance your printer transactions or make any changes to your personal information you can go to our webster at w w w s iraqi and please be sure to select the car that begins with,"['ALTERNATIVE_DIRECT', 'EFFECT', 'OFFER_DIRECT', 'VERIFY_DETAIL', 'INIT_DIRECT_MID', 'INTRODUCE_SELF', 'WISH_DIRECT', 'CARD', 'ACCEPT_POS', 'INTRODUCE_COMPANY']","(W W W S, ORG)"
17,0,also for various activities over the automated phone system as you did today with the card activation you can change your pin invalid jamie curry and listen for the transaction details we offer our friendly agents there available to you and coming soon will have a new mobile app to help you stay connected to your card account so again we are happy to welcome you to the direct express program i believe you will find these features and benefits convenient yet easy to use any questions about that sir,"['ALTERNATIVE_DIRECT', 'EFFECT', 'ADDRESS_FORMAL', 'CAUSE', 'DESIRE_DIRECT', 'VERIFY_DETAIL', 'INIT_DIRECT_MID', 'ASK_IF_CLEAR', 'ACCOUNT', 'PHONE', 'INFO_DIRECT', 'CARD', 'ACCEPT_POS', 'INTRODUCE_COMPANY']","(today, DATE),(Jamie, PERSON)"
17,0,so you said do you have an email address,"['VERIFY_DETAIL', 'EFFECT', 'EMAIL', 'ADDRESS']",
17,1,number or more,"['ALTERNATIVE_DIRECT', 'NUMBER']",
17,0,okay so when you get a updated telephone number or email address please give us a call back so that we can set you up to receive our alerts which are free to you now we can get you added up with everything okay sir,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'EMAIL', 'EFFECT', 'ADDRESS_FORMAL', 'CAUSE', 'VERIFY_DETAIL', 'ADDRESS', 'ACCEPT_POS', 'NUMBER']",
17,1,okay,['ACCEPT_POS'],
17,0,all right what do you have any questions for me at this time,"['ALTERNATIVE_DIRECT', 'CAUSE', 'VERIFY_DETAIL', 'ASK_IF_CLEAR', 'INFO_DIRECT', 'ACCEPT_POS']",
17,1,no madam,"['ACCEPT_NEG', 'NEGATE_DIRECT']",
17,0,well thank you for calling direct express card do you have a wonderful day,"['EFFECT', 'CAUSE', 'VERIFY_DETAIL', 'BYE_FORMAL', 'CARD', 'INTRODUCE_COMPANY', 'THANK_DIRECT']",
18,0,thank you for calling derek express this is diane how i help you today,"['CAUSE', 'INTRODUCE_SELF', 'OFFER_HELP', 'INTRODUCE_COMPANY', 'THANK_DIRECT']","(Derek, ORG),(Diane, PERSON)"
18,2,i wonder dresser chest pains i have left my card inside of what a company and it was something else that quote in front of the hotel i am ready for a break down hi i have been to too much is lever l e b u r g,"['EFFECT', 'CAUSE', 'INTRODUCE_SELF', 'CARD', 'GREET_FORMAL']",
18,2,nights a card number,['CARD'],"(Six nights, DATE)"
18,2,oh is my place was security code number what what happens is it is going,"['INTRODUCE_SELF', 'NEGATE_DIRECT', 'HESITATE_DIRECT', 'NUMBER']","(Five, CARDINAL)"
18,0,okay and what can i help you with today michael,"['VERIFY_DETAIL', 'OFFER_HELP', 'ACCEPT_POS']","(today, DATE),(Michael, PERSON)"
18,2,i just told you my card is a habit it i left it and this is sports bar i am not sure i am pretty sure it is there,"['INTRODUCE_SELF', 'NEGATE_DIRECT', 'CARD', 'ACCEPT_POS', 'INTRODUCE_COMPANY']",
18,0,the card issued out to a east chap chapman ask,['CARD'],"(Chapman, ORG)"
18,2,no no no i am not there i am in i am in phoenix right now i am not i am i am i am on the road i am homeless right now until i get my car i am not a money up in florida because i have no but i have no but dollars on me i am sure it is there but if it is not what do i do since i am having a breakdown i not make it tomorrow i got chest pains do not somebody call it will be done that they will come out,"['CONDITION_DIRECT', 'OBLIGATION_QUES', 'ACCEPT_NEG', 'EFFECT', 'CAUSE', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'ACCEPT_POS']","(Phoenix, GPE),(Florida, GPE),(tomorrow, DATE)"
18,0,okay so what address should i send a card to sir you have to have an address,"['EFFECT', 'INDIFFERENCE_DIRECT', 'ADDRESS_FORMAL', 'CARD', 'ACCEPT_POS', 'ADDRESS']",
18,2,or you can send it took to an address,"['ALTERNATIVE_DIRECT', 'ACCEPT_POS', 'ADDRESS']",
18,0,yes i can,['ACCEPT_POS'],
18,2,how long will take,[],
18,0,we have urgent delivery to days are we have to business days,[],
18,2,all right let me let me make sure,"['OFFER_DIRECT', 'ACCEPT_POS']",
18,2,let me make sure,"['OFFER_DIRECT', 'ACCEPT_POS']",
18,2,i am in the wrong place to live you know nobody could do what i have done it survives the summer if you get lost you do sandals and have somebody i had to smack my dog in somebody telling me to pick myself up using like dog dog almost got me killed times including tonight i am supposed to you know just and everything yeah i smacked my dog yes to call animal services show me kill the dog i am so i am sick of this this journey and then,"['CONDITION_DIRECT', 'REPEAT_DIRECT', 'EFFECT', 'SWEAR_DIRECT', 'INTRODUCE_SELF', 'ACCEPT_POS']","(the summer, DATE),(tonight, TIME)"
18,1,i need to talk to the because they possibly,"['CAUSE', 'VERIFY_DETAIL']",
18,2,there is no you have no rights anymore and and it is stated b x or california,"['ALTERNATIVE_DIRECT', 'ACCEPT_NEG', 'INTRODUCE_SELF', 'NEGATE_DIRECT']","(California, GPE)"
18,1,i am done with it i just i was supposed to be here anyway,['INTRODUCE_SELF'],
18,2,so new orleans i am sure they have it,"['EFFECT', 'INTRODUCE_SELF', 'ACCEPT_POS']","(New Orleans, GPE)"
18,1,you know if,"['CONDITION_DIRECT', 'REPEAT_DIRECT']",
18,2,if not,"['CONDITION_DIRECT', 'NEGATE_DIRECT']",
18,1,or have to give you,['ALTERNATIVE_DIRECT'],
18,2,what give me an address,['ADDRESS'],
18,1,like walgreens or something were,['ALTERNATIVE_DIRECT'],"(Walgreens, PERSON)"
18,2,would send it,[],
18,0,no it would not send it to walgreens are,"['ACCEPT_NEG', 'NEGATE_DIRECT']","(Walgreens, ORG)"
18,1,but what would be said,"['CONDITION_DIRECT', 'EFFECT']",
18,0,do you have a address appeal anything,"['VERIFY_DETAIL', 'ADDRESS']",
18,1,no i am no i am on the road,"['INTRODUCE_SELF', 'ACCEPT_NEG', 'NEGATE_DIRECT']",
18,2,no i am on the road right now i am staying i am staying in the field right now,"['ACCEPT_NEG', 'CAUSE', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'ACCEPT_POS']",
18,1,no i needed to so let me for it was listed today i have no money no money well,"['EFFECT', 'ACCEPT_NEG', 'OFFER_DIRECT', 'CAUSE', 'NEGATE_DIRECT']","(today, DATE)"
18,0,i mean if you are down there and you come you are on a roll your traveling,['CONDITION_DIRECT'],
18,1,i have i have no money and i have no car nothing of walking,"['ACCEPT_NEG', 'NEGATE_DIRECT']",
18,1,i am sweating chest pains that is that is about it it had what called the,"['INTRODUCE_SELF', 'INTRODUCE_COMPANY']",
18,0,so you would you have to go through the sources kitty local officer,"['CAUSE', 'ADDRESS_PROFESSIONAL', 'SWEAR_DIRECT', 'EFFECT']","(Kitty, PERSON)"
18,1,you could make it easy for me,['CAUSE'],
18,1,it out,[],"(Three, CARDINAL)"
18,1,this is what happened again hopefully they will have it,"['INTRODUCE_SELF', 'DESIRE_DIRECT', 'INIT_DIRECT_MID', 'INTRODUCE_COMPANY']",
18,1,so zero whistles experience well here,['EFFECT'],"(zero, CARDINAL)"
18,0,hello,['GREET_FORMAL'],
18,1,yes it,['ACCEPT_POS'],
18,2,is,[],
18,1,yes,['ACCEPT_POS'],
18,1,that was killed myself,[],
18,1,you just need to let me be happy about that these people be happy people are asking me to be happy,['OFFER_DIRECT'],
18,1,your your list,[],
18,2,set,[],
18,0,hello sir,"['ADDRESS_FORMAL', 'GREET_FORMAL']",
18,1,i am sorry what,"['REFUSE_DIRECT', 'PARDON_DIRECT', 'INTRODUCE_SELF', 'NEGATE_DIRECT']",
18,0,anything else i can help you with,['OFFER_DIRECT'],
18,1,yeah,['ACCEPT_POS'],
18,1,yeah it is always people get a,"['INTRODUCE_SELF', 'ACCEPT_POS']",
18,2,control,[],
18,1,thank you for what sorry did the car get by so security,"['EFFECT', 'CAUSE', 'PARDON_DIRECT', 'NEGATE_DIRECT', 'THANK_DIRECT']",
18,0,if you did not have your card how did,"['CONDITION_DIRECT', 'CARD', 'NEGATE_DIRECT']",
18,0,r,[],
18,2,to this company that quote that we,[],
18,1,i am sure of it,"['INTRODUCE_SELF', 'ACCEPT_POS']",
18,2,this is,"['INTRODUCE_SELF', 'INTRODUCE_COMPANY']",
18,1,reason for whatever it is,"['CAUSE', 'INTRODUCE_SELF']","(Reason, PERSON)"
18,1,each time,['ALTERNATIVE_DIRECT'],
18,2,i lost in in cheek,[],
18,1,the that i was accosted in,[],
18,2,that is all they do here,[],
18,1,it is pick on the nice the good guy the cops come they they tell you to get out you forget things you or anybody else can do what i have done miles paul cities times in states and that is probably because you have with that that is just not losing things and nobody could do this,"['ALTERNATIVE_DIRECT', 'CAUSE', 'ACK_POS', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'ADDRESS_CASUAL', 'ACCEPT_POS']","(Paul, ORG)"
18,0,do not tell me otherwise because nobody could,"['CAUSE', 'NEGATE_DIRECT']",
18,1,anybody else,[],
18,2,hello,['GREET_FORMAL'],
18,2,sick of it i am sick of it would you tell me what to do at a raise like dog,['INTRODUCE_SELF'],
18,1,almost you you know not,"['REPEAT_DIRECT', 'NEGATE_DIRECT']",
18,2,street people,['SWEAR_DIRECT'],
18,2,i hope everybody,"['ADDRESS_CASUAL', 'DESIRE_DIRECT']",
18,0,wanted you to call,[],
18,1,me again,['INIT_DIRECT_MID'],
18,0,hi,['GREET_FORMAL'],
18,2,thank you,['THANK_DIRECT'],
18,2,well,['EFFECT'],
18,2,i was calling i was able let me let me,"['OFFER_DIRECT', 'INTRODUCE_COMPANY']",
18,2,anyone,[],
18,2,what,[],
18,0,is there anything else i can help you with if you do not have your car so to verify your information and because on automatically into your whole digit card number and verified everything so,"['CONDITION_DIRECT', 'EFFECT', 'OFFER_DIRECT', 'CAUSE', 'NEGATE_DIRECT', 'CARD']",
18,1,yeah okay,['ACCEPT_POS'],
18,2,yup yup,['ACCEPT_POS'],
18,1,wh what,[],
18,2,it says,[],
18,1,it is already here that was,"['CAUSE', 'INTRODUCE_SELF']",
18,0,hi,['GREET_FORMAL'],
18,2,all of the bodies,[],
18,2,hello,['GREET_FORMAL'],
18,2,although my fathers,['CONDITION_DIRECT'],
18,0,i will go to you do not have a card how did you verify your information,"['CARD', 'NEGATE_DIRECT']",
18,2,well,['EFFECT'],
18,0,how did you verify your card number,['CARD'],
18,0,car yes,['ACCEPT_POS'],
18,1,what is up with that i got my social security number in the last digits of the card,"['DIGITS', 'VERIFY_DETAIL', 'GREET_INFORMAL', 'CARD', 'SSN']",
18,0,i told you that but you were listening,"['CONDITION_DIRECT', 'EFFECT', 'REPEAT_DIRECT']",
18,1,what was,[],
18,2,you know,['REPEAT_DIRECT'],
18,1,what what,[],
18,2,did,[],
18,1,you can call me when you,"['CONDITION_DIRECT', 'INTRODUCE_SELF', 'ACCEPT_POS']",
18,2,that is,[],
18,0,that will not have it,['NEGATE_DIRECT'],
18,2,i do not appear to be opening for,"['CAUSE', 'NEGATE_DIRECT']",
18,1,of the switches,[],"(One, CARDINAL)"
18,2,the g people nice,[],
18,2,this country got it,['ASK_IF_CLEAR'],
18,2,just,[],
18,1,picking up any minute now would be if they,"['CAUSE', 'CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'HOLD_DIRECT']",
18,0,go to a local,[],
18,0,kerr the office and explain how i coughing you know car without address,"['REPEAT_DIRECT', 'ADDRESS']","(Kerr, PERSON)"
18,2,yeah you told me that i am not stupid the only sold me i am highly intelligent even on stress,"['SWEAR_DIRECT', 'INTRODUCE_SELF', 'ACCEPT_POS', 'NEGATE_DIRECT']",
18,2,do this,[],
18,0,what else can i help you with today,"['OFFER_DIRECT', 'VERIFY_DETAIL', 'OFFER_HELP']","(today, DATE)"
18,0,no thank you,"['ACCEPT_NEG', 'NEGATE_DIRECT', 'THANK_DIRECT']",
18,2,you can help i hope it will make it actually sent me the quote calling about my call,"['DESIRE_DIRECT', 'ACCEPT_POS', 'INTRODUCE_COMPANY']",
18,2,okay,['ACCEPT_POS'],
18,0,thank you for calling you have a nice day,"['CAUSE', 'BYE_FORMAL', 'INTRODUCE_COMPANY', 'THANK_DIRECT']",
18,2,yeah it probably,['ACCEPT_POS'],
19,0,i think you for calling direct express services my name is emily how can i help you today,"['CAUSE', 'VERIFY_DETAIL', 'NAME', 'INTRODUCE_SELF', 'GUESS_DIRECT', 'OFFER_HELP', 'INTRODUCE_COMPANY']","(Emily, ORG),(today, DATE)"
19,3,yeah that is what i was supposed calling all right it is it took me a really,"['INTRODUCE_SELF', 'ACCEPT_POS', 'INTRODUCE_COMPANY']",
19,0,you are supposed to call it,['COMPLAINT_DIRECT'],
19,0,keep,[],
19,3,my car and it just for the strike here,['CAUSE'],
19,0,could you just confirm the last digits of the card number you are calling about,"['CONFIRM_QUES', 'CARD', 'DIGITS', 'INTRODUCE_COMPANY']",
19,0,could you please provide the last digits of the card number you are calling about,"['DIGITS', 'REQUEST_DIRECT', 'VERIFY_DETAIL', 'CARD', 'INTRODUCE_COMPANY']",
19,3,hold on i am going to give you a quote hello,"['HOLD_DIRECT', 'INTRODUCE_SELF', 'GREET_FORMAL']",
19,0,okay and the name on the card,"['CARD', 'ACCEPT_POS', 'NAME', 'INTRODUCE_SELF']",
19,0,in the last digits of the social,['DIGITS'],
19,0,okay,['ACCEPT_POS'],
19,0,your name is an in house how do you say your name hello,"['INTRODUCE_SELF', 'NAME', 'GREET_FORMAL']",
19,0,it is okay,"['INTRODUCE_SELF', 'ACCEPT_POS']",
19,0,okay mister in thomasin,"['ADDRESS_FORMAL', 'ACCEPT_POS']",
19,0,okay so i would first like to take a minute cher some important information with you it would only take a few of your second,"['HOLD_DIRECT', 'ACCEPT_POS', 'EFFECT']","(first, ORDINAL),(a minute, TIME),(Cher, PERSON),(a few, CARDINAL),(second, ORDINAL)"
19,3,although,['CONDITION_DIRECT'],
19,0,thank you next in a warm welcome to you for being part of the direct express program updated our system to provide you with better service as always you can use your car mastercard is accepted,"['EFFECT', 'CAUSE', 'ACCEPT_POS', 'INTRODUCE_COMPANY', 'THANK_DIRECT']","(MasterCard, ORG)"
19,0,it includes making purchases setting up automatic bill payments for utilities and smartphones as well as atm withdrawals some new direct express features allows you go to any wal-mart access kashmir car without making a purchase with a small fee of a dollar you can access the card webster at w w s direct you can access your card information check your balances view and print transactions to make changes to your personal information there you can also set up alerts notifying you will post that deposit balance transaction activity in changing pit be sure to select the card number beginning with the number you can perform very effectively using automated system such as kerr verification pin change bounce a query and listen to the transaction details if you have any troubles,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'EFFECT', 'CAUSE', 'INIT_DIRECT_MID', 'CARD', 'ACCEPT_POS', 'NUMBER']","(ATM, ORG),(Kashmir, LOC),(W W S, FAC),(Kerr, ORG)"
19,3,our,[],
19,0,friendly agents are available to you days of the year it coming soon our new mobile app to help you stay connected with your car anytime anywhere it is still in the process to be made so keep your eyes and ears open for that,"['EFFECT', 'DATE', 'CAUSE', 'VERIFY_DETAIL', 'INTRODUCE_SELF', 'PHONE']","(days, DATE)"
19,0,so mr antoine looks like,"['ADDRESS_FORMAL', 'EFFECT']","(Mr Antoine, PERSON)"
19,3,yeah,['ACCEPT_POS'],
19,0,we do not have a mobile phone number or a email on file for you if you could provide both of those for me today,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'EMAIL', 'CAUSE', 'NEGATE_DIRECT', 'PHONE', 'NUMBER']","(today, DATE)"
19,3,yeah hold on for my phone number,"['PHONE', 'HOLD_DIRECT', 'ACCEPT_POS', 'CAUSE']",
19,0,okay,['ACCEPT_POS'],
19,3,this is for,"['CAUSE', 'INTRODUCE_SELF', 'INTRODUCE_COMPANY']",
19,0,okay,['ACCEPT_POS'],
19,0,take your time,[],
19,3,for assistance on the floor their work work work,"['CAUSE', 'INTRODUCE_COMPANY']",
19,3,that was that was it okay it is,"['INTRODUCE_SELF', 'ACCEPT_POS']",
19,0,okay,['ACCEPT_POS'],
19,0,okay,['ACCEPT_POS'],
19,3,zero zero,[],"(Zero zero, CARDINAL)"
19,0,okay what about an email,"['SUGGEST_DIRECT', 'ACCEPT_POS', 'EMAIL']",
19,3,s w l e s t g,[],
19,0,t g,[],
19,3,j p,[],
19,0,j p,[],
19,3,at,[],
19,0,okay and would you like to sign up for similar today some email alert your promotional text message alert,"['OFFER_DIRECT', 'ACCEPT_POS', 'EMAIL', 'CAUSE']","(today, DATE)"
19,0,okay,['ACCEPT_POS'],
19,3,i i do have questions,['INFO_DIRECT'],
19,0,yes sir,"['ADDRESS_FORMAL', 'ACCEPT_POS']",
19,3,how how long do i be on disability,['OBLIGATION_QUES'],
19,3,i just got it so as i do is this something that she would new what,"['ASK_IF_CLEAR', 'EFFECT']",
19,0,i am not really sure you will call the social security office and ask them about that,"['INTRODUCE_SELF', 'ACCEPT_POS', 'SSN', 'NEGATE_DIRECT']",
19,3,oh okay,"['ACCEPT_POS', 'HESITATE_DIRECT', 'NEGATE_DIRECT']",
19,0,okay so,"['EFFECT', 'ACCEPT_POS']",
19,0,so mr antoine is there any more questions you have for me before i let you go on about your day,"['ALTERNATIVE_DIRECT', 'EFFECT', 'ADDRESS_FORMAL', 'CAUSE', 'INFO_DIRECT']","(Mr Antoine, PERSON)"
19,3,yeah just more question so i get paid on the first of every month,"['INFO_DIRECT', 'ACCEPT_POS', 'DATE', 'EFFECT']",
19,0,i am not sure that is up to social security they do all the money process and all that,"['INFO_RESPONSE_NEG', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'ACCEPT_POS', 'SSN']",
19,3,okay so my balance i zero,"['EFFECT', 'ACCEPT_POS']","(zero, CARDINAL)"
19,0,yes sir,"['ADDRESS_FORMAL', 'ACCEPT_POS']",
19,3,okay i appreciate it,"['COMPLIMENT_DIRECT', 'ACCEPT_POS']",
19,0,no problem you have a blessed day,"['NEGATE_DIRECT', 'ACCEPT_POS']",
19,3,you too,['EFFECT'],
20,0,thank you for calling direct express card services my names minis please verify your full name,"['CAUSE', 'VERIFY_DETAIL', 'NAME', 'INTRODUCE_SELF', 'CARD', 'INTRODUCE_COMPANY', 'THANK_DIRECT']",
20,1,yes,['ACCEPT_POS'],
20,1,i am here with mister donald ridley i am his advocate but the name is donald j whitley,"['CONDITION_DIRECT', 'EFFECT', 'ADDRESS_FORMAL', 'NAME', 'INTRODUCE_SELF']","(Donald Ridley, PERSON),(Donald J Whitley, PERSON)"
20,1,just with someone over here,['CAUSE'],
20,1,but she is going to ask you some questions,"['CONDITION_DIRECT', 'INFO_DIRECT', 'EFFECT']",
20,0,a very good,"['ACK_POS', 'ACCEPT_POS']",
20,0,could you verify your full name,"['INTRODUCE_SELF', 'NAME']",
20,1,my my full name,"['INTRODUCE_SELF', 'NAME']",
20,0,no the card holder,"['CARD', 'ACCEPT_NEG', 'NEGATE_DIRECT']",
20,1,yes though real for you know this will be your,"['CAUSE', 'CONDITION_DIRECT', 'ACCEPT_POS', 'REPEAT_DIRECT']",
20,1,donald kidney with keith whitley,[],"(Donald, PERSON),(Keith Whitley, PERSON)"
20,0,all right last for your card number,"['CAUSE', 'CARD', 'ACCEPT_POS']",
20,1,that is the problem,['COMPLAINT_DIRECT'],
20,1,clyde never received a card we just social security and this is the first time you found out about his benefits going to a card under from caparo bank,"['ACK_NEG', 'SSN', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'INIT_DIRECT_START', 'CARD', 'INTRODUCE_COMPANY']","(Clyde, PERSON),(first, ORDINAL)"
20,1,prior to that his,[],
20,1,his benefits were going on to shoes bank of america card account,"['ACCOUNT', 'CARD']","(America, GPE)"
20,1,so the problem is big gave the date given him from social security a sheet but,"['CONDITION_DIRECT', 'EFFECT', 'DATE', 'SSN', 'INTRODUCE_COMPANY']",
20,1,there is no digit card number here every number this this sheet exceed digits,"['ACCEPT_NEG', 'DIGITS', 'NEGATE_DIRECT', 'CARD', 'NUMBER']",
20,0,okay so i mean you go further into this conversation i would need to authorize you to speak on behalf of this account with mystere donald,"['ACCOUNT', 'EFFECT', 'ACCEPT_POS']","(Donald, PERSON)"
20,1,yes,['ACCEPT_POS'],
20,0,okay could you please verify the last for your social security number or say,"['ALTERNATIVE_DIRECT', 'REQUEST_DIRECT', 'CAUSE', 'VERIFY_DETAIL', 'ACCEPT_POS', 'SSN']",
20,1,full full none,['NEGATE_DIRECT'],"(One, CARDINAL)"
20,0,and your data by,[],
20,1,improve,[],
20,0,okay and do you authorize him to speak on behalf of your account,"['ACCOUNT', 'ACCEPT_POS']",
20,1,yes,['ACCEPT_POS'],
20,0,okay,['ACCEPT_POS'],
20,1,okay,['ACCEPT_POS'],
20,0,all right so,"['EFFECT', 'ACCEPT_POS']",
20,1,all right so what i am,"['EFFECT', 'INDIFFERENCE_DIRECT', 'INTRODUCE_SELF', 'ACCEPT_POS']",
20,1,heres the fluff,[],
20,1,he,[],
20,1,so security verified that his deposit of and dollars and cents,['EFFECT'],
20,1,was placed on,[],
20,1,the account camera bank,['ACCOUNT'],
20,1,which the client does not have a card for it never knew that he had an account with her in a bit,"['ACK_NEG', 'CAUSE', 'NEGATE_DIRECT', 'ACCOUNT', 'CARD']",
20,1,so this call is,['EFFECT'],
20,1,to see if he can have his funds wire transfer to bank of america,['CONDITION_DIRECT'],"(America, GPE)"
20,0,okay,['ACCEPT_POS'],
20,0,i can get him out a new card within to business days in here receive it by monday,['CARD'],"(to business days, DATE),(Monday, DATE)"
20,1,okay,['ACCEPT_POS'],
20,0,because unfortunately he would not be able to do that being the fact that this card is not activated,"['CAUSE', 'CARD', 'NEGATE_DIRECT']",
20,0,but i am available funds here on the account which is and dollars and cents,"['CONDITION_DIRECT', 'EFFECT', 'CAUSE', 'VERIFY_DETAIL', 'INTRODUCE_SELF', 'ACCOUNT']",
20,1,okay all right so,"['EFFECT', 'ACCEPT_POS']",
20,0,could you just verify with me the address that he would like this card to be sent to,"['CARD', 'ADDRESS']",
20,1,donald,[],
20,1,go to the bank of america well for us it is,"['CAUSE', 'INTRODUCE_SELF', 'EFFECT']","(America, GPE)"
20,1,she took my address you need your mailing address,['ADDRESS'],
20,1,south military hop,[],"(South, LOC)"
20,1,apartment oh,"['NEGATE_DIRECT', 'HESITATE_DIRECT']",
20,1,chesapeake virginia,[],
20,0,okay i do have that here it is b at feet in order to save send that card to you with urgent shipment in order to figure out where the card is going to be i say give us a call,"['CARD', 'ACCEPT_POS', 'INTRODUCE_SELF']",
20,0,i say saturday we are open you can give us a call any day any time and we are going to be open and just calling to see if we have a tracking number so because this card is going to be delivery u p s because it is urgent shipment,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'EFFECT', 'CAUSE', 'INTRODUCE_COMPANY', 'INTRODUCE_SELF', 'CARD', 'ACCEPT_POS', 'NUMBER']","(Saturday, DATE),(U P S, ORG)"
20,0,and just see where the card is it what day is going to be there but it is going to be shipped out tomorrow which is friday we do not do business days so your receipt yeah you are receive it by monday no later than tuesday,"['CONDITION_DIRECT', 'ACCEPT_NEG', 'EFFECT', 'CAUSE', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'CARD', 'ACCEPT_POS']","(tomorrow, DATE),(Friday, DATE),(Monday, DATE),(Tuesday, DATE)"
20,1,okay,['ACCEPT_POS'],
20,0,okay,['ACCEPT_POS'],
20,1,okay so,"['EFFECT', 'ACCEPT_POS']",
20,1,so the dollars will be to pick it,['EFFECT'],
20,0,yeah they they took it off the cart,['ACCEPT_POS'],
20,1,okay and he will receive his call up on monday probably tuesday at the latest,['ACCEPT_POS'],"(Monday, DATE),(Tuesday, DATE)"
20,0,correct,['ACCEPT_POS'],
20,1,well you have to do is pick the car call it in and activate,['EFFECT'],
20,0,that is correct,['ACCEPT_POS'],
20,1,okay,['ACCEPT_POS'],
20,1,works,[],
20,0,and if he wants to transfer his plans over to i think you said bank of america are you as i can remember,"['CAUSE', 'CONDITION_DIRECT', 'EFFECT', 'GUESS_DIRECT']","(America, GPE)"
20,0,that once the card is activated and then he could you can just advise social security his banking account number and he could just i received his funds on that account and they just call us and get this account here close,"['CONDITION_DIRECT', 'NUMBER', 'ACCOUNT', 'CARD', 'ACCEPT_POS', 'SSN']",
20,1,okay,['ACCEPT_POS'],
20,0,all right well thank you guys so great,"['EFFECT', 'ACK_POS', 'ACCEPT_POS', 'WISH_DIRECT', 'THANK_DIRECT']",
20,1,other question so if you does not call after you transfer those funds and if he does not close this to kill his future so security payments will continue to go to,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'EFFECT', 'SWEAR_DIRECT', 'NEGATE_DIRECT', 'INFO_DIRECT']","(One, CARDINAL)"
20,0,know even if i can not even if the account is in close and he already transfer and he already told social security and he put his account and routing number with social security,"['CONDITION_DIRECT', 'ROUTING_NO', 'CAUSE', 'NEGATE_DIRECT', 'ACCOUNT', 'SSN']",
20,1,it,[],
20,0,it will not come to this account he does not have to close this account but you know i just it was just something to offer to close,"['CONDITION_DIRECT', 'REPEAT_DIRECT', 'EFFECT', 'NEGATE_DIRECT', 'ACCOUNT']",
20,1,i appreciate it,['COMPLIMENT_DIRECT'],
20,0,you are welcome,['INTRODUCE_COMPANY'],
20,1,you have been very helpful thank you very much,['THANK_DIRECT'],
20,0,you are welcome you guys have a great day,"['THANK_RESPONSE', 'ACK_POS', 'WISH_DIRECT', 'BYE_FORMAL', 'ACCEPT_POS', 'INTRODUCE_COMPANY']",
20,1,you too,['EFFECT'],
21,2,say for calling derek these press card services my name is brittany how my hoping,"['CAUSE', 'NAME', 'INTRODUCE_SELF', 'CARD', 'INTRODUCE_COMPANY']","(Derek, ORG),(Brittany, GPE)"
21,1,yeah i just got a new car,['ACCEPT_POS'],
21,2,we need to do anything,[],
21,1,up i put the pin on,[],
21,2,my problem be more than happy to assist you with this today can i have your first and last name please,"['OFFER_DIRECT', 'VERIFY_DETAIL', 'INTRODUCE_SELF', 'NAME']","(today, DATE),(first, ORDINAL)"
21,1,the tone i am not,"['INTRODUCE_SELF', 'NEGATE_DIRECT']",
21,2,thank you and the last record number,"['THANK_DIRECT', 'NUMBER']",
21,1,zero,[],"(Zero, CARDINAL)"
21,2,thank you no i would first like to take a minute to share some important information with you,"['HOLD_DIRECT', 'ACCEPT_NEG', 'NEGATE_DIRECT', 'THANK_DIRECT']","(first, ORDINAL),(a minute, TIME)"
